CardNum,CardName,ImgURL
WXK09-108,サーバント　Ｏ２,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK09/WXK09-108.jpg
WXK09-109,サーバント　Ｑ４,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK09/WXK09-109.jpg
WXK09-110,サーバント　Ｔ４,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK09/WXK09-110.jpg
WXK09-111,サーバント　Ｄ４,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK09/WXK09-111.jpg
WXK09-112,サーバント　Ｏ４,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK09/WXK09-112.jpg
WXK10-092,サーバント　Ｑ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-092.jpg
WXK10-093,サーバント　Ｔ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-093.jpg
WXK10-094,サーバント　Ｄ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-094.jpg
WXK10-095,サーバント　Ｏ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-095.jpg
WXK10-096,サーバント　Ｑ２,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-096.jpg
WXK10-097,サーバント　Ｔ２,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-097.jpg
WXK10-098,サーバント　Ｄ２,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-098.jpg
WXK10-099,サーバント　Ｏ２,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-099.jpg
WXK10-100,サーバント　Ｑ４,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-100.jpg
WXK10-101,サーバント　Ｔ４,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-101.jpg
WXK10-102,サーバント　Ｄ４,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-102.jpg
WXK10-103,サーバント　Ｏ４,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-103.jpg
WXK10-105,差し伸べし者　タウィル,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-105.jpg
WXK10-106,ドーナ　ＣＨＥＥＲ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-106.jpg
WXK10-107,一途の巫女　ユキ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-107.jpg
WXK10-108,フラクタル・ケージ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-108.jpg
WXK10-109,添遂の閻魔　ウリス,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-109.jpg
WXK10-110,カーニバル　－Ｋ－,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-110.jpg
WXK10-111,ブリーディング・フォース,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-111.jpg
WXK10-112,ジャイアント・キリング,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-112.jpg
WXK10-113,コードアクセル　ファイトラ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK10/WXK10-113.jpg
WXK11-078,サーバント　Ｄ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK11/WXK11-078.jpg
WXK11-079,サーバント　Ｏ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK11/WXK11-079.jpg
WXK11-080,サーバント　Ｄ２,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK11/WXK11-080.jpg
WXK11-081,サーバント　Ｏ２,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK11/WXK11-081.jpg
WXK11-082,サーバント　Ｄ４,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK11/WXK11-082.jpg
WXK11-083,サーバント　Ｏ４,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK11/WXK11-083.jpg
WXK11-084,コード・ピルルク　ＡＰＥＸ　ＫＥＹ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK11/WXK11-084.jpg
WXK11-085,真・遊月・鍵,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK11/WXK11-085.jpg
WXK11-086,黒鍵の巫女　タマヨリヒメ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXK11/WXK11-086.jpg
WD10-010,轟砲　ドラスト,https://www.takaratomy.co.jp/products/wixoss/img/card/WD10/WD10-010.jpg
WD10-012,爆砲　ナインティーン,https://www.takaratomy.co.jp/products/wixoss/img/card/WD10/WD10-012.jpg
WD10-014,小砲　デリン,https://www.takaratomy.co.jp/products/wixoss/img/card/WD10/WD10-014.jpg
WD10-016,サーバント　Ｄ,https://www.takaratomy.co.jp/products/wixoss/img/card/WD10/WD10-016.jpg
WD10-017,サーバント　Ｏ,https://www.takaratomy.co.jp/products/wixoss/img/card/WD10/WD10-017.jpg
WD11-001,ミュウ=イマゴ,https://www.takaratomy.co.jp/products/wixoss/img/card/WD11/WD11-001.jpg
WD11-002,ミュウ＝イマジ,https://www.takaratomy.co.jp/products/wixoss/img/card/WD11/WD11-002.jpg
WD11-003,ミュウ＝プーパ,https://www.takaratomy.co.jp/products/wixoss/img/card/WD11/WD11-003.jpg
WD11-006,マカロン・バグズ,https://www.takaratomy.co.jp/products/wixoss/img/card/WD11/WD11-006.jpg
WD11-011,幻蟲　キアハ,https://www.takaratomy.co.jp/products/wixoss/img/card/WD11/WD11-011.jpg
WD11-016,サーバント　Ｄ,https://www.takaratomy.co.jp/products/wixoss/img/card/WD11/WD11-016.jpg
WD11-017,サーバント　Ｏ,https://www.takaratomy.co.jp/products/wixoss/img/card/WD11/WD11-017.jpg
WD12-016,サーバント　Ｄ２,https://www.takaratomy.co.jp/products/wixoss/img/card/WD12/WD12-016.jpg
WD12-017,サーバント　Ｏ２,https://www.takaratomy.co.jp/products/wixoss/img/card/WD12/WD12-017.jpg
WD13-001,真名の巫女　マユ,https://www.takaratomy.co.jp/products/wixoss/img/card/WD13/WD13-001.jpg
WD13-011,原槍　アークエナジェ,https://www.takaratomy.co.jp/products/wixoss/img/card/WD13/WD13-011.jpg
WD13-012,原槍　エナジェ,https://www.takaratomy.co.jp/products/wixoss/img/card/WD13/WD13-012.jpg
WD13-013,先駆の大天使　アークゲイン,https://www.takaratomy.co.jp/products/wixoss/img/card/WD13/WD13-013.jpg
WD13-015,巨弓　カタパル,https://www.takaratomy.co.jp/products/wixoss/img/card/WD13/WD13-015.jpg
WD13-017,忘得ぬ幻想　ヴァルキリー,https://www.takaratomy.co.jp/products/wixoss/img/card/WD13/WD13-017.jpg
WD13-018,中盾　スクエア,https://www.takaratomy.co.jp/products/wixoss/img/card/WD13/WD13-018.jpg
WD13-019,やり直しの対話　ミカエル,https://www.takaratomy.co.jp/products/wixoss/img/card/WD13/WD13-019.jpg
WD13-020,小盾　ラウンド,https://www.takaratomy.co.jp/products/wixoss/img/card/WD13/WD13-020.jpg
WD13-021,探求の思想　ハニエル,https://www.takaratomy.co.jp/products/wixoss/img/card/WD13/WD13-021.jpg
WD13-022,サーバント　Ｄ,https://www.takaratomy.co.jp/products/wixoss/img/card/WD13/WD13-022.jpg
WD13-023,サーバント　Ｏ,https://www.takaratomy.co.jp/products/wixoss/img/card/WD13/WD13-023.jpg
WD13-024,アーク・オーラ,https://www.takaratomy.co.jp/products/wixoss/img/card/WD13/WD13-024.jpg
WD13-025,ゲット・インデックス,https://www.takaratomy.co.jp/products/wixoss/img/card/WD13/WD13-025.jpg
WD14-003,煉獄の閻魔　ウリス,https://www.takaratomy.co.jp/products/wixoss/img/card/WD14/WD14-003.jpg
WD14-004,衆合の閻魔　ウリス,https://www.takaratomy.co.jp/products/wixoss/img/card/WD14/WD14-004.jpg
WD14-005,灼熱の閻魔　ウリス,https://www.takaratomy.co.jp/products/wixoss/img/card/WD14/WD14-005.jpg
WD14-013,悪魔姫　アンナ・ミラージュ,https://www.takaratomy.co.jp/products/wixoss/img/card/WD14/WD14-013.jpg
WD14-014,堕落の才女　ルシファル,https://www.takaratomy.co.jp/products/wixoss/img/card/WD14/WD14-014.jpg
WD14-016,悪魔の勇武　モリガ,https://www.takaratomy.co.jp/products/wixoss/img/card/WD14/WD14-016.jpg
WD14-017,妖しき蒼火　メドギラ,https://www.takaratomy.co.jp/products/wixoss/img/card/WD14/WD14-017.jpg
WD14-018,悪魔の乗り手　サロス,https://www.takaratomy.co.jp/products/wixoss/img/card/WD14/WD14-018.jpg
WD14-019,１３回目の金曜　ホッケーマスク,https://www.takaratomy.co.jp/products/wixoss/img/card/WD14/WD14-019.jpg
WD14-020,大罪の所以　バアル,https://www.takaratomy.co.jp/products/wixoss/img/card/WD14/WD14-020.jpg
WD14-021,サーバント　Ｄ３,https://www.takaratomy.co.jp/products/wixoss/img/card/WD14/WD14-021.jpg
WD14-022,サーバント　Ｏ３,https://www.takaratomy.co.jp/products/wixoss/img/card/WD14/WD14-022.jpg
WD14-023,エニグマ・オーラ,https://www.takaratomy.co.jp/products/wixoss/img/card/WD14/WD14-023.jpg
WD14-024,デス・バイ・デス,https://www.takaratomy.co.jp/products/wixoss/img/card/WD14/WD14-024.jpg
WD15-003,焔悔　遊月・弐,https://www.takaratomy.co.jp/products/wixoss/img/card/WD15/WD15-003.jpg
WD15-004,焔　遊月・壱,https://www.takaratomy.co.jp/products/wixoss/img/card/WD15/WD15-004.jpg
WD15-009,捲火重来,https://www.takaratomy.co.jp/products/wixoss/img/card/WD15/WD15-009.jpg
WD15-011,幻竜姫　オロチ,https://www.takaratomy.co.jp/products/wixoss/img/card/WD15/WD15-011.jpg
WD15-012,幻竜姫　ムシュフシュ,https://www.takaratomy.co.jp/products/wixoss/img/card/WD15/WD15-012.jpg
WD15-016,幻竜　ティラノ,https://www.takaratomy.co.jp/products/wixoss/img/card/WD15/WD15-016.jpg
WD15-017,幻竜　グリアナ,https://www.takaratomy.co.jp/products/wixoss/img/card/WD15/WD15-017.jpg
WD15-019,幻竜　エキドナ,https://www.takaratomy.co.jp/products/wixoss/img/card/WD15/WD15-019.jpg
WD15-020,幻竜　サバアナ,https://www.takaratomy.co.jp/products/wixoss/img/card/WD15/WD15-020.jpg
WD15-021,サーバント　Ｄ,https://www.takaratomy.co.jp/products/wixoss/img/card/WD15/WD15-021.jpg
WD15-022,サーバント　Ｏ,https://www.takaratomy.co.jp/products/wixoss/img/card/WD15/WD15-022.jpg
WD15-024,烈情の割裂,https://www.takaratomy.co.jp/products/wixoss/img/card/WD15/WD15-024.jpg
WD16-001,コード　ピルルク・Ω,https://www.takaratomy.co.jp/products/wixoss/img/card/WD16/WD16-001.jpg
WD16-002,コード　ピルルク・Γ,https://www.takaratomy.co.jp/products/wixoss/img/card/WD16/WD16-002.jpg
WD16-003,コード・ピルルク・Ｍ,https://www.takaratomy.co.jp/products/wixoss/img/card/WD16/WD16-003.jpg
WD16-004,コード・ピルルク・Ｋ,https://www.takaratomy.co.jp/products/wixoss/img/card/WD16/WD16-004.jpg
WD16-005,コード・ピルルク,https://www.takaratomy.co.jp/products/wixoss/img/card/WD16/WD16-005.jpg
WD16-007,ピーピング・アナライズ,https://www.takaratomy.co.jp/products/wixoss/img/card/WD16/WD16-007.jpg
WD16-008,ワースト・コンディション,https://www.takaratomy.co.jp/products/wixoss/img/card/WD16/WD16-008.jpg
WD16-009,ドント・エスケープ,https://www.takaratomy.co.jp/products/wixoss/img/card/WD16/WD16-009.jpg
WD16-011,コードハート　Ｖ・Ａ・Ｃ,https://www.takaratomy.co.jp/products/wixoss/img/card/WD16/WD16-011.jpg
WD16-013,コードアート　Ｏ・Ｓ・Ｓ,https://www.takaratomy.co.jp/products/wixoss/img/card/WD16/WD16-013.jpg
WD16-015,コードアート　Ｍ・Ｇ・Ｔ,https://www.takaratomy.co.jp/products/wixoss/img/card/WD16/WD16-015.jpg
WD16-017,コードアート　Ｈ・Ｍ・Ｓ,https://www.takaratomy.co.jp/products/wixoss/img/card/WD16/WD16-017.jpg
WD16-018,コードアート　Ｆ・Ｍ・Ｓ,https://www.takaratomy.co.jp/products/wixoss/img/card/WD16/WD16-018.jpg
WD16-019,コードアート　Ｇ・Ｒ・Ｂ,https://www.takaratomy.co.jp/products/wixoss/img/card/WD16/WD16-019.jpg
WD16-020,サーバント　Ｄ２,https://www.takaratomy.co.jp/products/wixoss/img/card/WD16/WD16-020.jpg
WD16-021,サーバント　Ｏ２,https://www.takaratomy.co.jp/products/wixoss/img/card/WD16/WD16-021.jpg
WD16-022,ＴＨＲＥＥ　ＯＵＴ,https://www.takaratomy.co.jp/products/wixoss/img/card/WD16/WD16-022.jpg
WD17-007,一騎当閃,https://www.takaratomy.co.jp/products/wixoss/img/card/WD17/WD17-007.jpg
WD17-016,サーバント　Ｄ,https://www.takaratomy.co.jp/products/wixoss/img/card/WD17/WD17-016.jpg
WD17-017,サーバント　Ｏ,https://www.takaratomy.co.jp/products/wixoss/img/card/WD17/WD17-017.jpg
WD18-016,サーバント　Ｄ,https://www.takaratomy.co.jp/products/wixoss/img/card/WD18/WD18-016.jpg
WD18-017,サーバント　Ｏ,https://www.takaratomy.co.jp/products/wixoss/img/card/WD18/WD18-017.jpg
WD19-016,サーバント　Ｄ３,https://www.takaratomy.co.jp/products/wixoss/img/card/WD19/WD19-016.jpg
WD19-017,サーバント　Ｏ３,https://www.takaratomy.co.jp/products/wixoss/img/card/WD19/WD19-017.jpg
WD20-016,サーバント　Ｄ３,https://www.takaratomy.co.jp/products/wixoss/img/card/WD20/WD20-016.jpg
WD20-017,サーバント　Ｏ３,https://www.takaratomy.co.jp/products/wixoss/img/card/WD20/WD20-017.jpg
WD21-010,炎得火失,https://www.takaratomy.co.jp/products/wixoss/img/card/WD21/WD21-010.jpg
WD21-014,羅星　≡レグルス≡,https://www.takaratomy.co.jp/products/wixoss/img/card/WD21/WD21-014.jpg
WD21-015,羅星　≡ハダル≡,https://www.takaratomy.co.jp/products/wixoss/img/card/WD21/WD21-015.jpg
WD21-016,羅星　≡アンタレス≡,https://www.takaratomy.co.jp/products/wixoss/img/card/WD21/WD21-016.jpg
WD21-018,サーバント　Ｄ２,https://www.takaratomy.co.jp/products/wixoss/img/card/WD21/WD21-018.jpg
WD21-019,サーバント　Ｏ２,https://www.takaratomy.co.jp/products/wixoss/img/card/WD21/WD21-019.jpg
WD22-001-U,紅蓮の閻魔　ウリス,https://www.takaratomy.co.jp/products/wixoss/img/card/WD22/WD22-001-U.jpg
WD22-005-U,フォーカラー・マイアズマ,https://www.takaratomy.co.jp/products/wixoss/img/card/WD22/WD22-005-U.jpg
WD22-006-U,グレイブ・ガット,https://www.takaratomy.co.jp/products/wixoss/img/card/WD22/WD22-006-U.jpg
WD22-008-G,泡沫の駄姫　グズ子,https://www.takaratomy.co.jp/products/wixoss/img/card/WD22/WD22-008-G.jpg
WD22-014-UG,バイオ・ハザード,https://www.takaratomy.co.jp/products/wixoss/img/card/WD22/WD22-014-UG.jpg
WD22-015-UG,ブラッディ・スラッシュ,https://www.takaratomy.co.jp/products/wixoss/img/card/WD22/WD22-015-UG.jpg
WD22-017-U,堕落の才女　ルシファル,https://www.takaratomy.co.jp/products/wixoss/img/card/WD22/WD22-017-U.jpg
WD22-018-U,弱者の必滅　ディアボロス,https://www.takaratomy.co.jp/products/wixoss/img/card/WD22/WD22-018-U.jpg
WD22-019-U,破戒の轟牙　シヴァ,https://www.takaratomy.co.jp/products/wixoss/img/card/WD22/WD22-019-U.jpg
WD22-020-U,堕落の虚無　パイモン,https://www.takaratomy.co.jp/products/wixoss/img/card/WD22/WD22-020-U.jpg
WD22-021-U,紅蓮の使者　ミリア,https://www.takaratomy.co.jp/products/wixoss/img/card/WD22/WD22-021-U.jpg
WD22-022-U,三首の連打　ケルべルン,https://www.takaratomy.co.jp/products/wixoss/img/card/WD22/WD22-022-U.jpg
WD22-023-U,好色の罪人　ベルフェーゴ,https://www.takaratomy.co.jp/products/wixoss/img/card/WD22/WD22-023-U.jpg
WD22-024-U,千夜の夜王　イフリード,https://www.takaratomy.co.jp/products/wixoss/img/card/WD22/WD22-024-U.jpg
WD22-025-U,大罪の所以　バアル,https://www.takaratomy.co.jp/products/wixoss/img/card/WD22/WD22-025-U.jpg
WD22-026-U,堕落の消滅　アリトン,https://www.takaratomy.co.jp/products/wixoss/img/card/WD22/WD22-026-U.jpg
WD22-027-U,エニグマ・オーラ,https://www.takaratomy.co.jp/products/wixoss/img/card/WD22/WD22-027-U.jpg
WD22-028-U,バイオレンス・ジェラシー,https://www.takaratomy.co.jp/products/wixoss/img/card/WD22/WD22-028-U.jpg
WD22-030-G,惨之遊　†アナベル†,https://www.takaratomy.co.jp/products/wixoss/img/card/WD22/WD22-030-G.jpg
WD22-031-G,惨之遊　†サラマワ†,https://www.takaratomy.co.jp/products/wixoss/img/card/WD22/WD22-031-G.jpg
WD22-032-G,似之遊　†チャッキー†,https://www.takaratomy.co.jp/products/wixoss/img/card/WD22/WD22-032-G.jpg
WD22-033-G,似之遊　†シガボス†,https://www.takaratomy.co.jp/products/wixoss/img/card/WD22/WD22-033-G.jpg
WD22-034-G,異血之遊　†ワラニン†,https://www.takaratomy.co.jp/products/wixoss/img/card/WD22/WD22-034-G.jpg
WD22-039-UG,サーバント　Ｄ２,https://www.takaratomy.co.jp/products/wixoss/img/card/WD22/WD22-039-UG.jpg
WD22-040-UG,サーバント　Ｏ２,https://www.takaratomy.co.jp/products/wixoss/img/card/WD22/WD22-040-UG.jpg
WD23-005-E,アロワナ・パニック,https://www.takaratomy.co.jp/products/wixoss/img/card/WD23/WD23-005-E.jpg
WD23-007-E,青幻水　リヴァイア,https://www.takaratomy.co.jp/products/wixoss/img/card/WD23/WD23-007-E.jpg
WD23-011-A,ぱわふるあーや！Ⅰ,https://www.takaratomy.co.jp/products/wixoss/img/card/WD23/WD23-011-A.jpg
WD23-014-A,トリップ・トラップ,https://www.takaratomy.co.jp/products/wixoss/img/card/WD23/WD23-014-A.jpg
WD23-016-EA,ドント・ムーブ,https://www.takaratomy.co.jp/products/wixoss/img/card/WD23/WD23-016-EA.jpg
WD23-018-E,幻水　シロナクジ,https://www.takaratomy.co.jp/products/wixoss/img/card/WD23/WD23-018-E.jpg
WD23-019-E,幻水姫　アロワナ,https://www.takaratomy.co.jp/products/wixoss/img/card/WD23/WD23-019-E.jpg
WD23-020-E,幻水姫　グレホザメ,https://www.takaratomy.co.jp/products/wixoss/img/card/WD23/WD23-020-E.jpg
WD23-021-E,幻水姫　ダイホウイカ,https://www.takaratomy.co.jp/products/wixoss/img/card/WD23/WD23-021-E.jpg
WD23-025-E,幻水　ジュゴン,https://www.takaratomy.co.jp/products/wixoss/img/card/WD23/WD23-025-E.jpg
WD23-026-E,幻水　エレノズ,https://www.takaratomy.co.jp/products/wixoss/img/card/WD23/WD23-026-E.jpg
WD23-027-E,幻水　ベルーガ,https://www.takaratomy.co.jp/products/wixoss/img/card/WD23/WD23-027-E.jpg
WD23-028-E,幻水　イルカ,https://www.takaratomy.co.jp/products/wixoss/img/card/WD23/WD23-028-E.jpg
WD23-029-E,幻水　ナフシュ,https://www.takaratomy.co.jp/products/wixoss/img/card/WD23/WD23-029-E.jpg
WD23-030-E,ＳＰＡＤＥ　ＷＯＲＫ,https://www.takaratomy.co.jp/products/wixoss/img/card/WD23/WD23-030-E.jpg
WD23-031-A,超罠　バナナン,https://www.takaratomy.co.jp/products/wixoss/img/card/WD23/WD23-031-A.jpg
WD23-034-A,大罠　スライチェア,https://www.takaratomy.co.jp/products/wixoss/img/card/WD23/WD23-034-A.jpg
WD23-035-A,大罠　ワンクリック,https://www.takaratomy.co.jp/products/wixoss/img/card/WD23/WD23-035-A.jpg
WD23-036-A,中罠　コンルス,https://www.takaratomy.co.jp/products/wixoss/img/card/WD23/WD23-036-A.jpg
WD23-037-A,中罠　シューピン,https://www.takaratomy.co.jp/products/wixoss/img/card/WD23/WD23-037-A.jpg
WD23-038-A,小罠　ブラクラ,https://www.takaratomy.co.jp/products/wixoss/img/card/WD23/WD23-038-A.jpg
WD23-042-EA,サーバント　Ｄ２,https://www.takaratomy.co.jp/products/wixoss/img/card/WD23/WD23-042-EA.jpg
WD23-043-EA,サーバント　Ｏ２,https://www.takaratomy.co.jp/products/wixoss/img/card/WD23/WD23-043-EA.jpg
WDA-F01-01,炎・タマヨリヒメ・伍改,https://www.takaratomy.co.jp/products/wixoss/img/card/WDA/WDA-F01-01.jpg
WDA-F01-02,黄金の巫女　タマヨリヒメ,https://www.takaratomy.co.jp/products/wixoss/img/card/WDA/WDA-F01-02.jpg
WDA-F01-03,雷鳴の巫女　タマヨリヒメ,https://www.takaratomy.co.jp/products/wixoss/img/card/WDA/WDA-F01-03.jpg
WDA-F01-04,金輝の巫女　タマヨリヒメ,https://www.takaratomy.co.jp/products/wixoss/img/card/WDA/WDA-F01-04.jpg
WDA-F01-06,新月の巫女　タマヨリヒメ,https://www.takaratomy.co.jp/products/wixoss/img/card/WDA/WDA-F01-06.jpg
WDA-F01-07,ホワイト・ホープ,https://www.takaratomy.co.jp/products/wixoss/img/card/WDA/WDA-F01-07.jpg
WDA-F01-10,ソウイ＝キー,https://www.takaratomy.co.jp/products/wixoss/img/card/WDA/WDA-F01-10.jpg
WDA-F01-11,撃弩砲　グスクル,https://www.takaratomy.co.jp/products/wixoss/img/card/WDA/WDA-F01-11.jpg
WDA-F01-12,極盾　アイアース,https://www.takaratomy.co.jp/products/wixoss/img/card/WDA/WDA-F01-12.jpg
WDA-F01-13,極盾　アークイギス,https://www.takaratomy.co.jp/products/wixoss/img/card/WDA/WDA-F01-13.jpg
WDA-F01-14,極鎚　ミョルニル,https://www.takaratomy.co.jp/products/wixoss/img/card/WDA/WDA-F01-14.jpg
WDA-F01-15,弩中砲　グスタフト,https://www.takaratomy.co.jp/products/wixoss/img/card/WDA/WDA-F01-15.jpg
WDA-F01-16,弩砲　チタイクウ,https://www.takaratomy.co.jp/products/wixoss/img/card/WDA/WDA-F01-16.jpg
WDA-F01-17,大盾　アキレウス,https://www.takaratomy.co.jp/products/wixoss/img/card/WDA/WDA-F01-17.jpg
WDA-F01-18,忘得ぬ幻想　ヴァルキリー,https://www.takaratomy.co.jp/products/wixoss/img/card/WDA/WDA-F01-18.jpg
